Genre,Artist,Track Name,Full Multitrack Link,Excerpt Multitrack Link,Number of Tracks (Excerpt),Number of Tracks (Full),Full Mix Preview,Excerpt Mix Preview,Unmastered WAV,Forum Link,Podcast Link
Electronica / Dance / Experimental,Punkdisco,'Oral Hygiene',https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR0907_Punkdisco_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK002/MR0907_Punkdisco.zip,19,30,https://previews.cambridge-mt.com/0907_Remix.mp3,https://previews.cambridge-mt.com/0907_Preview.mp3,https://previews.cambridge-mt.com/OralHygiene_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=42,
Electronica / Dance / Experimental,Rattletree,'Just Let It Go',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/Rattletree_JustLetItGo_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/Rattletree_JustLetItGo.zip,34,75,https://previews.cambridge-mt.com/JustLetItGo_Full_Preview.mp3,https://previews.cambridge-mt.com/JustLetItGo_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=437,
Electronica / Dance / Experimental,Skelpolu,'Anomalous Weeping',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_AnomalousWeeping_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_AnomalousWeeping.zip,11,12,https://previews.cambridge-mt.com/AnomalousWeeping_Full_Preview.mp3,https://previews.cambridge-mt.com/AnomalousWeeping_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=306,
Electronica / Dance / Experimental,Skelpolu,'Cold Strive',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_ColdStrive_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_ColdStrive.zip,13,15,https://previews.cambridge-mt.com/ColdStrive_Full_Preview.mp3,https://previews.cambridge-mt.com/ColdStrive_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=293,
Electronica / Dance / Experimental,Skelpolu,'Entwine',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_Entwine_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_Entwine.zip,13,13,https://previews.cambridge-mt.com/Entwine_Full_Preview.mp3,https://previews.cambridge-mt.com/Entwine_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=309,
Electronica / Dance / Experimental,Skelpolu,'Human Mistakes',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_HumanMistakes_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_HumanMistakes.zip,14,14,https://previews.cambridge-mt.com/HumanMistakes_Full_Preview.mp3,https://previews.cambridge-mt.com/HumanMistakes_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=237,
Electronica / Dance / Experimental,Skelpolu,'Long Road',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_LongRoad_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_LongRoad.zip,15,17,https://previews.cambridge-mt.com/LongRoad_Full_Preview.mp3,https://previews.cambridge-mt.com/LongRoad_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=261,
Electronica / Dance / Experimental,Skelpolu,'Resurrection Resurrected',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_Resurrection_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_Resurrection.zip,13,15,https://previews.cambridge-mt.com/ResurrectionResurrected_Full_Preview.mp3,https://previews.cambridge-mt.com/ResurrectionResurrected_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=246,
Electronica / Dance / Experimental,Skelpolu,'Together Alone',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_TogetherAlone_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/Skelpolu_TogetherAlone.zip,14,16,https://previews.cambridge-mt.com/TogetherAlone_Full_Preview.mp3,https://previews.cambridge-mt.com/TogetherAlone_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=255,
Electronica / Dance / Experimental,Speak Softly,'Broken Man',https://mtkdata.cambridgemusictechnology.co.uk/MTK006/SpeakSoftly_BrokenMan_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK006/SpeakSoftly_BrokenMan.zip,15,17,https://previews.cambridge-mt.com/BrokenMan_Full_Preview.mp3,https://previews.cambridge-mt.com/BrokenMan_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=193,
Electronica / Dance / Experimental,Studio ROM,'Islets',https://multitracks.cambridge-mt.com/StudioROM_Islets_Full.zip,https://multitracks.cambridge-mt.com/StudioROM_Islets.zip,15,28,https://previews.cambridge-mt.com/Islets_Full_Preview.mp3,https://previews.cambridge-mt.com/Islets_Preview.mp3,https://previews.cambridge-mt.com/Islets_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=965,
Electronica / Dance / Experimental,Studio ROM,'Pia Mater',https://multitracks.cambridge-mt.com/StudioROM_PiaMater_Full.zip,https://multitracks.cambridge-mt.com/StudioROM_PiaMater.zip,5,14,https://previews.cambridge-mt.com/PiaMater_Full_Preview.mp3,https://previews.cambridge-mt.com/PiaMater_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=980,
Electronica / Dance / Experimental,Tim Taler,'Stalker',https://mtkdata.cambridgemusictechnology.co.uk/MTK006/TimTaler_Stalker_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK006/TimTaler_Stalker.zip,24,46,https://previews.cambridge-mt.com/Stalker_Full_Preview.mp3,https://previews.cambridge-mt.com/Stalker_Preview.mp3,https://previews.cambridge-mt.com/Stalker_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=196,
Electronica / Dance / Experimental,Trybes,'Running Out',https://multitracks.cambridge-mt.com/Trybes_RunningOut_Full.zip,https://multitracks.cambridge-mt.com/Trybes_RunningOut.zip,29,41,https://previews.cambridge-mt.com/RunningOut_Full_Preview.mp3,https://previews.cambridge-mt.com/RunningOut_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=860,
Pop / Singer-Songwriter,Actions,'Devil's Words',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_DevilsWords_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_DevilsWords.zip,18,27,https://previews.cambridge-mt.com/DevilsWords_Full_Preview.mp3,https://previews.cambridge-mt.com/DevilsWords_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=174,
Pop / Singer-Songwriter,Actions,'One Minute Smile',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_OneMinuteSmile_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_OneMinuteSmile.zip,17,23,https://previews.cambridge-mt.com/OneMinuteSmile_Full_Preview.mp3,https://previews.cambridge-mt.com/OneMinuteSmile_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=172,
Pop / Singer-Songwriter,Actions,'South Of The Water',https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_SouthOfTheWater_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK005/Actions_SouthOfTheWater.zip,22,30,https://previews.cambridge-mt.com/SouthOfTheWater_Full_Preview.mp3,https://previews.cambridge-mt.com/SouthOfTheWater_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=168,
Pop / Singer-Songwriter,Adam Buckley,'Drag me Down',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/AdamBuckley_DragMeDown_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/AdamBuckley_DragMeDown.zip,35,50,https://previews.cambridge-mt.com/DragMeDown_Full_Preview.mp3,https://previews.cambridge-mt.com/DragMeDown_Preview.mp3,https://previews.cambridge-mt.com/DragMeDown_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=468,
Pop / Singer-Songwriter,Aina Tramullas,'Per Poder-Te Cantar',https://multitracks.cambridge-mt.com/AinaTramullas_PerPoderTeCantar_Full.zip,https://multitracks.cambridge-mt.com/AinaTramullas_PerPoderTeCantar.zip,65,88,https://previews.cambridge-mt.com/PerPoderTeCantar_Full_Preview.mp3,https://previews.cambridge-mt.com/PerPoderTeCantar_Preview.mp3,https://previews.cambridge-mt.com/PerPoderTeCantar_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=920,
Pop / Singer-Songwriter,Ajay Nagarkoti & Vibhu Dixit,'Ae Mere Humsafar',https://mtkdata.cambridgemusictechnology.co.uk/MTK016/AjayNagarkotiAndVibhuDixit_AeMereHumsafar_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK016/AjayNagarkotiAndVibhuDixit_AeMereHumsafar.zip,17,22,https://previews.cambridge-mt.com/AeMereHumsafar_Full_Preview.mp3,https://previews.cambridge-mt.com/AeMereHumsafar_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=464,
Pop / Singer-Songwriter,Al James,'Schoolboy Fascination',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR0908_AlJames_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR0908_AlJames.zip,33,62,https://previews.cambridge-mt.com/0908_Remix.mp3,https://previews.cambridge-mt.com/0908_Preview.mp3,https://previews.cambridge-mt.com/SchoolboyFascination_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=44,
Pop / Singer-Songwriter,Amy Helm & The Handsome Strangers,'Rescue Me',https://mtkdata.cambridgemusictechnology.co.uk/Telefunken/AmyHelmAndTheHandsomeStrangers_RescueMe_Full.zip,,,18,https://previews.cambridge-mt.com/RescueMe_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=422,
Pop / Singer-Songwriter,Angelo Boltini,'Fragments',https://multitracks.cambridge-mt.com/AngeloBoltini_Fragments_Full.zip,https://multitracks.cambridge-mt.com/AngeloBoltini_Fragments.zip,45,62,https://previews.cambridge-mt.com/Fragments_Full_Preview.mp3,https://previews.cambridge-mt.com/Fragments_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=950,
Pop / Singer-Songwriter,Angelo Boltini,'This Town',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/AngeloBoltini_ThisTown_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/AngeloBoltini_ThisTown.zip,68,76,https://previews.cambridge-mt.com/ThisTown_Full_Preview.mp3,https://previews.cambridge-mt.com/ThisTown_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=688,
Pop / Singer-Songwriter,Atlantis Bound,'It Was My Fault For Waiting',https://mtkdata.cambridgemusictechnology.co.uk/MTK009/AtlantisBound_ItWasMyFaultForWaiting_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/AtlantisBound_ItWasMyFaultForWaiting.zip,25,44,https://previews.cambridge-mt.com/ItWasMyFaultForWaiting_Full_Preview.mp3,https://previews.cambridge-mt.com/ItWasMyFaultForWaiting_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=273,
Pop / Singer-Songwriter,BaumXmedia,'Dream State (feat. Flora Lin)',https://multitracks.cambridge-mt.com/BaumXmedia_DreamState_Full.zip,https://multitracks.cambridge-mt.com/BaumXmedia_DreamState.zip,25,36,https://previews.cambridge-mt.com/DreamState_Full_Preview.mp3,https://previews.cambridge-mt.com/DreamState_Preview.mp3,https://previews.cambridge-mt.com/DreamState_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=741,
Pop / Singer-Songwriter,BaumXmedia,'Koishii (feat. N.I.A.)',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/BaumXmedia_Koishii_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/BaumXmedia_Koishii.zip,26,48,https://previews.cambridge-mt.com/Koishii_Full_Preview.mp3,https://previews.cambridge-mt.com/Koishii_Preview.mp3,https://previews.cambridge-mt.com/Koishii_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=707,
Pop / Singer-Songwriter,Ben Carrigan,'Hey Carrie Anne',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/BenCarrigan_HeyCarrieAnne_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/BenCarrigan_HeyCarrieAnne.zip,23,24,https://previews.cambridge-mt.com/HeyCarrieAnne_Full_Preview.mp3,https://previews.cambridge-mt.com/HeyCarrieAnne_Preview.mp3,https://previews.cambridge-mt.com/HeyCarrieAnne_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=260,
Pop / Singer-Songwriter,Ben Carrigan,'We'll Talk About It All Tonight',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/BenCarrigan_WellTalkAboutItAllTonight_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/BenCarrigan_WellTalkAboutItAllTonight.zip,36,51,https://previews.cambridge-mt.com/WellTalkAboutItAllTonight_Full_Preview.mp3,https://previews.cambridge-mt.com/WellTalkAboutItAllTonight_Preview.mp3,https://previews.cambridge-mt.com/WellTalkAboutItAllTonight_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=257,
Pop / Singer-Songwriter,Benjamin John,'Better Way',https://multitracks.cambridge-mt.com/BenjaminJohn_BetterWay_Full.zip,https://multitracks.cambridge-mt.com/BenjaminJohn_BetterWay.zip,39,46,https://previews.cambridge-mt.com/BetterWay_Full_Preview.mp3,https://previews.cambridge-mt.com/BetterWay_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=335,
Pop / Singer-Songwriter,Brian C Cai Fei Hong,'Hold Me',https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_HoldMe_Full.zip,https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_HoldMe.zip,13,42,https://previews.cambridge-mt.com/HoldMe2_Full_Preview.mp3,https://previews.cambridge-mt.com/HoldMe2_Preview.mp3,https://previews.cambridge-mt.com/HoldMe2_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=839,
Pop / Singer-Songwriter,Brian C Cai Fei Hong,'Never Let You Go',https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_NeverLetYouGo_Full.zip,https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_NeverLetYouGo.zip,29,59,https://previews.cambridge-mt.com/NeverLetYouGo_Full_Preview.mp3,https://previews.cambridge-mt.com/NeverLetYouGo_Preview.mp3,https://previews.cambridge-mt.com/NeverLetYouGo_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=819,
Pop / Singer-Songwriter,Brian C Cai Fei Hong,'Your Star',https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_YourStar_Full.zip,https://multitracks.cambridge-mt.com/BrianCCaiFeiHong_YourStar.zip,24,47,https://previews.cambridge-mt.com/YourStar_Full_Preview.mp3,https://previews.cambridge-mt.com/YourStar_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=899,
Pop / Singer-Songwriter,Bruks,"'Kak Tvoi Dela, Vova?'",https://mtkdata.cambridgemusictechnology.co.uk/MTK010/Bruks_KakTvoiDelaVova_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK010/Bruks_KakTvoiDelaVova.zip,16,27,https://previews.cambridge-mt.com/KakTvoiDelaVova_Full_Preview.mp3,https://previews.cambridge-mt.com/KakTvoiDela_Preview.mp3,https://previews.cambridge-mt.com/KakTvoiDelaVova_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=308,
Pop / Singer-Songwriter,Carlitos Gonzalez,'A Place For Us',https://mtkdata.cambridgemusictechnology.co.uk/MTK007/CarlosGonzalez_APlaceForUs_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK007/CarlosGonzalez_APlaceForUs.zip,46,69,https://previews.cambridge-mt.com/APlaceForUs_Full_Preview.mp3,https://previews.cambridge-mt.com/APlaceForUs_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=244,
Pop / Singer-Songwriter,ChrisB,'Future Soil',https://multitracks.cambridge-mt.com/ChrisB_FutureSoil_Full.zip,https://multitracks.cambridge-mt.com/ChrisB_FutureSoil.zip,9,12,https://previews.cambridge-mt.com/FutureSoil_Full_Preview.mp3,https://previews.cambridge-mt.com/FutureSoil_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=963,
Pop / Singer-Songwriter,Cunegonda,'Guerra Alla Frontiera',https://multitracks.cambridge-mt.com/Cunegonda_GuerraAllaFrontiera_Full.zip,https://multitracks.cambridge-mt.com/Cunegonda_GuerraAllaFrontiera.zip,13,25,https://previews.cambridge-mt.com/GuerraAllaFrontiera_Full_Preview.mp3,https://previews.cambridge-mt.com/GuerraAllaFrontiera_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=396,
Pop / Singer-Songwriter,David Tyo,'It's So Easy To Love You',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/DavidTyo_ItsSoEasyToLoveYou_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/DavidTyo_ItsSoEasyToLoveYou.zip,23,29,https://previews.cambridge-mt.com/ItsSoEasyToLoveYou_Full_Preview.mp3,https://previews.cambridge-mt.com/ItsSoEasyToLoveYou_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=425,
Pop / Singer-Songwriter,David Tyo,'Long Way Home',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DavidTyo_LongWayHome_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DavidTyo_LongWayHome.zip,21,28,https://previews.cambridge-mt.com/LongWayHome_Full_Preview.mp3,https://previews.cambridge-mt.com/LongWayHome_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=516,
Pop / Singer-Songwriter,David Tyo,'Never Ebb But Flow',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DavidTyo_NeverEbbButflow_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DavidTyo_NeverEbbButflow.zip,33,54,https://previews.cambridge-mt.com/NeverEbbButflow_Full_Preview.mp3,https://previews.cambridge-mt.com/NeverEbbButflow_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=527,
Pop / Singer-Songwriter,David Tyo,"'Oh, Life'",https://mtkdata.cambridgemusictechnology.co.uk/MTK018/DavidTyo_OhLife_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK018/DavidTyo_OhLife.zip,23,24,https://previews.cambridge-mt.com/OhLife_Full_Preview.mp3,https://previews.cambridge-mt.com/OhLife_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=493,
Pop / Singer-Songwriter,Digital Humans,'Electrvm',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DigitalHumans_Electrvm_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/DigitalHumans_Electrvm.zip,21,56,https://previews.cambridge-mt.com/Electrvm_Full_Preview.mp3,https://previews.cambridge-mt.com/Electrvm_Preview.mp3,https://previews.cambridge-mt.com/Electrvm_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=535,
Pop / Singer-Songwriter,Digital Humans,'Relentlessly',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/DigitalHumans_Relentlessly_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/DigitalHumans_Relentlessly.zip,14,44,https://previews.cambridge-mt.com/Relentlessly_Full_Preview.mp3,https://previews.cambridge-mt.com/Relentlessly_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=712,
Pop / Singer-Songwriter,Domestic Research Partners,NEW! 'Old Empty Nest',https://multitracks.cambridge-mt.com/DomesticResearchPartners_OldEmptyNest_Full.zip,https://multitracks.cambridge-mt.com/DomesticResearchPartners_OldEmptyNest.zip,25,32,https://previews.cambridge-mt.com/OldEmptyNest_Full_Preview.mp3,https://previews.cambridge-mt.com/OldEmptyNest_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=978,
Pop / Singer-Songwriter,Dorothea Wessel,'Muddy Water',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/DorotheaWessel_MuddyWater_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/DorotheaWessel_MuddyWater.zip,43,58,https://previews.cambridge-mt.com/MuddyWater_Full_Preview.mp3,https://previews.cambridge-mt.com/MuddyWater_Preview.mp3,https://previews.cambridge-mt.com/MuddyWater_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=536,
Pop / Singer-Songwriter,Drumtracks,'Ghost Bitch',https://mtkdata.cambridgemusictechnology.co.uk/MTK008/Drumtracks_GhostBitch_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK008/Drumtracks_GhostBitch.zip,16,25,https://previews.cambridge-mt.com/GhostBitch_Full_Preview.mp3,https://previews.cambridge-mt.com/GhostBitch_Preview.mp3,https://previews.cambridge-mt.com/GhostBitch_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=249,
